date,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2
2019-05-30,33.5,26.5,0.8,83,50,17.04
2019-05-31,34.5,24.5,5.4,91,45,17.41
2019-06-01,30.5,24.5,3.8,90,58,11.38
2019-06-02,31.7,24.9,2.7,93,55,19.21
2019-06-03,33.0,25.0,6.2,91,53,20.43
2019-06-04,34.6,25.3,0.0,91,44,20.35
2019-06-05,33.9,25.2,0.1,85,50,20.2
2019-06-06,33.8,25.1,8.3,91,47,18.55
2019-06-07,27.6,25.0,8.8,93,75,6.99
2019-06-08,31.5,24.1,1.4,99,57,19.56
2019-06-09,30.4,25.2,1.6,94,62,15.09
2019-06-10,29.6,23.9,6.6,96,66,16.38
2019-06-11,30.4,23.5,0.3,93,59,16.46
2019-06-12,31.9,24.1,0.0,85,54,19.33
2019-06-13,31.6,25.0,4.0,94,58,18.98
2019-06-14,32.3,25.2,8.0,97,59,18.08
2019-06-15,33.0,24.2,0.0,97,50,18.64
2019-06-16,33.7,24.9,0.0,92,50,22.67
2019-06-17,34.3,25.5,0.0,84,44,20.45
2019-06-18,34.4,25.9,0.1,86,46,22.71
2019-06-19,35.5,26.3,0.0,82,44,23.53
2019-06-20,35.0,27.0,0.1,76,46,21.61
2019-06-21,33.6,26.1,0.0,80,48,17.63
2019-06-22,33.3,25.5,1.4,86,47,19.31
2019-06-23,32.8,25.0,0.5,89,54,16.23
2019-06-24,34.5,25.1,6.0,87,46,19.86
2019-06-25,31.3,23.4,7.5,96,55,14.32
2019-06-26,32.5,24.3,0.0,92,48,18.72
2019-06-27,33.4,25.1,0.0,79,45,17.67
2019-06-28,33.4,25.7,0.7,81,47,19.08
2019-06-29,31.5,24.9,1.3,87,57,17.88
2019-06-30,33.6,24.8,1.8,87,47,21.25
2019-07-01,34.8,25.6,10.7,93,46,18.93
2019-07-02,30.9,24.2,14.9,96,59,11.17
2019-07-03,32.0,25.8,2.2,89,58,17.9
2019-07-04,30.6,23.5,12.6,97,61,10.23
2019-07-05,29.3,23.7,5.4,96,64,13.54
2019-07-06,29.2,24.5,5.5,97,67,10.05
2019-07-07,31.3,24.1,5.4,94,60,19.14
2019-07-08,29.4,24.0,3.2,91,65,15.89
2019-07-09,28.7,23.5,5.9,97,64,7.85
2019-07-10,30.1,23.5,1.8,96,63,19.02
2019-07-11,30.5,22.6,0.2,96,61,18.73
2019-07-12,29.6,23.3,4.1,96,63,16.69
2019-07-13,30.4,24.0,0.5,89,58,19.33
2019-07-14,32.0,23.5,0.2,94,51,20.32
2019-07-15,32.1,24.9,2.8,95,51,15.78
2019-07-16,28.5,23.3,13.1,97,70,10.9
2019-07-17,30.8,23.0,5.5,99,56,19.62
2019-07-18,30.7,24.0,9.6,95,61,17.82
2019-07-19,28.0,22.9,24.3,98,68,8.98
2019-07-20,29.2,23.0,10.3,97,65,15.76
2019-07-21,28.3,22.2,37.6,99,64,14.46
2019-07-22,28.6,22.0,3.7,96,68,18.9
2019-07-23,28.7,23.5,6.3,98,72,13.24
2019-07-24,28.0,23.5,2.7,98,73,17.21
2019-07-25,30.0,22.9,1.4,95,60,20.16
2019-07-26,28.4,23.9,6.0,96,74,11.17
2019-07-27,30.4,23.1,1.9,97,64,20.91
2019-07-28,29.8,24.1,3.8,96,66,17.69
2019-07-29,29.0,23.4,9.7,97,69,13.41
2019-07-30,29.1,23.0,2.1,98,69,17.04
2019-07-31,29.9,23.6,3.2,93,62,19.64
2019-08-01,30.5,23.5,1.5,90,60,20.25
2019-08-02,29.8,22.9,1.9,96,63,19.04
2019-08-03,29.6,23.6,0.9,93,65,15.35
2019-08-04,29.1,22.5,1.6,96,62,18.17
2019-08-05,30.2,22.8,0.3,95,57,18.42
2019-08-06,29.7,24.2,2.0,88,63,18.09
2019-08-07,30.9,23.8,1.5,94,53,15.96
2019-08-08,30.4,23.8,10.4,94,61,16.34
2019-08-09,30.2,24.0,2.1,96,59,16.33
2019-08-10,29.7,23.8,0.0,85,59,16.99
2019-08-11,31.9,23.5,0.2,84,51,22.2
2019-08-12,31.2,24.1,0.7,83,53,20.48
2019-08-13,31.5,23.9,2.1,89,56,18.51
2019-08-14,31.3,23.8,0.5,86,52,21.12
2019-08-15,32.0,24.4,1.0,86,52,18.81
2019-08-16,32.2,24.2,7.2,94,52,16.59
2019-08-17,29.6,23.3,12.0,97,61,12.57
2019-08-18,31.0,23.6,1.7,94,58,18.82
2019-08-19,31.0,23.5,6.4,95,56,16.96
2019-08-20,29.0,23.1,9.7,96,65,11.71
2019-08-21,31.4,23.4,2.0,94,55,19.61
2019-08-22,29.8,23.4,8.1,94,63,13.1
2019-08-23,30.5,23.6,18.1,96,59,17.37
2019-08-24,28.0,23.0,10.1,96,69,13.65
2019-08-25,29.6,22.5,4.1,97,57,19.69
2019-08-26,30.0,23.1,2.3,92,62,18.3
2019-08-27,29.6,23.5,0.7,93,59,19.05
2019-08-28,28.5,23.6,5.8,93,69,16.41
2019-08-29,29.2,23.1,12.1,98,70,16.3
2019-08-30,29.2,22.1,6.9,100,69,14.7
2019-08-31,30.9,22.8,3.1,99,62,21.39
2019-09-01,27.3,23.2,8.7,98,74,11.67
2019-09-02,28.4,23.2,10.9,99,72,14.72
2019-09-03,29.8,23.0,1.3,96,64,18.02
2019-09-04,28.2,23.9,10.9,96,78,13.65
2019-09-05,29.6,23.4,11.9,99,66,15.63
2019-09-06,29.2,24.2,1.3,96,70,13.26
2019-09-07,29.6,24.0,8.2,97,69,14.26
2019-09-08,29.4,22.9,26.1,98,71,15.38
2019-09-09,28.7,23.2,8.8,98,71,14.14
2019-09-10,27.2,22.8,14.1,99,73,12.33
2019-09-11,29.6,23.2,0.6,97,64,16.93
2019-09-12,28.9,22.9,40.8,98,71,8.83
2019-09-13,29.6,23.0,3.8,98,69,19.89
2019-09-14,30.4,23.4,8.9,97,64,18.55
2019-09-15,27.5,23.1,0.6,98,74,8.51
2019-09-16,30.0,23.4,8.2,99,67,17.3
2019-09-17,28.5,23.5,8.1,98,77,13.35
2019-09-18,29.8,23.0,12.2,100,67,14.8
2019-09-19,28.4,23.9,13.8,97,77,11.62
2019-09-20,30.1,23.3,1.5,98,64,14.73
2019-09-21,29.9,24.0,6.4,97,68,19.11
2019-09-22,29.4,23.5,6.4,98,70,17.33
2019-09-23,30.0,23.5,9.2,98,69,13.76
2019-09-24,29.4,23.5,0.6,97,70,13.91
2019-09-25,31.5,24.3,0.9,92,62,20.67
2019-09-26,31.3,24.0,0.3,98,65,20.49
2019-09-27,30.3,24.1,26.4,98,74,14.3
2019-09-28,30.1,23.6,7.6,98,67,16.61
2019-09-29,31.4,23.8,1.0,100,61,18.48
2019-09-30,31.0,24.4,3.4,96,69,18.41
2019-10-01,29.8,23.6,20.1,98,66,12.34
2019-10-02,29.8,22.8,12.2,97,66,16.88
2019-10-03,30.6,23.7,5.0,98,69,18.83
2019-10-04,29.9,23.5,1.5,99,70,18.27
2019-10-05,29.7,22.7,25.3,98,68,16.01
2019-10-06,29.5,22.8,4.4,97,66,16.2
2019-10-07,29.8,23.5,21.7,97,68,16.91
2019-10-08,25.8,23.2,19.9,97,85,5.26
2019-10-09,29.1,21.2,13.6,98,73,14.71
2019-10-10,28.9,22.6,17.4,99,70,13.29
2019-10-11,26.6,22.7,15.9,99,77,11.09
2019-10-12,28.0,22.6,14.3,98,72,11.79
2019-10-13,28.9,22.3,14.2,99,67,12.43
2019-10-14,31.0,22.9,0.5,93,63,21.18
2019-10-15,31.2,23.6,0.5,94,64,21.38
2019-10-16,31.1,24.2,2.1,96,63,20.06
2019-10-17,31.0,23.2,0.5,98,65,17.73
2019-10-18,31.0,23.1,0.6,97,67,18.48
2019-10-19,30.1,23.7,15.0,97,68,13.26
2019-10-20,27.3,22.6,38.1,98,73,8.12
2019-10-21,28.7,22.7,19.5,98,71,14.05
2019-10-22,30.2,22.6,0.1,99,64,19.98
2019-10-23,30.5,23.7,0.2,99,66,17.34
2019-10-24,30.8,24.2,0.3,99,65,16.75
2019-10-25,31.5,22.6,0.1,98,63,20.21
2019-10-26,31.5,24.3,2.1,97,67,19.81
2019-10-27,30.8,24.0,4.5,97,66,18.5
2019-10-28,30.2,23.2,10.3,99,68,16.73
2019-10-29,30.5,22.7,1.3,98,66,17.95
2019-10-30,30.2,23.4,9.2,99,66,16.76
2019-10-31,28.7,23.5,3.0,98,71,14.72
2019-11-01,31.9,22.7,0.0,98,57,20.39
2019-11-02,32.0,23.5,0.1,96,53,20.85
2019-11-03,30.5,24.3,5.7,96,67,16.74
2019-11-04,32.1,23.7,0.0,99,59,20.82
2019-11-05,32.6,23.8,0.0,96,52,21.68
2019-11-06,32.9,23.6,0.0,95,53,21.65
2019-11-07,33.0,23.9,0.0,92,52,21.41
2019-11-08,32.9,24.0,0.0,94,50,21.24
2019-11-09,33.2,23.2,0.0,89,44,21.69
2019-11-10,33.8,23.1,0.0,82,43,21.0
2019-11-11,32.8,23.7,0.0,87,47,19.72
2019-11-12,32.6,24.5,0.0,91,53,19.94
2019-11-13,32.3,24.8,0.7,94,56,17.79
2019-11-14,32.5,24.8,0.0,88,51,18.56
2019-11-15,34.3,24.5,0.0,84,37,20.15
2019-11-16,34.8,23.5,0.0,86,36,20.39
2019-11-17,35.4,24.0,0.0,88,35,20.34
2019-11-18,35.4,24.2,0.0,87,38,20.04
2019-11-19,35.5,24.7,0.0,81,35,20.06
2019-11-20,35.5,24.9,0.0,76,33,19.15
2019-11-21,35.2,22.9,0.0,75,33,19.12
2019-11-22,34.0,24.0,0.0,87,46,18.82
2019-11-23,34.4,23.1,0.0,84,42,19.55
2019-11-24,35.0,24.6,0.0,80,40,19.37
2019-11-25,35.3,24.3,0.0,76,38,19.4
2019-11-26,35.7,24.6,0.0,82,34,19.38
2019-11-27,35.3,23.5,0.0,75,34,19.29
2019-11-28,35.2,23.5,0.0,83,31,19.21
2019-11-29,35.4,20.9,0.0,74,16,20.18
2019-11-30,35.2,20.4,0.0,45,19,19.89
2019-12-01,35.0,20.5,0.0,47,28,19.37
2019-12-02,35.2,21.1,0.0,67,27,19.5
2019-12-03,35.2,20.8,0.0,64,31,19.18
2019-12-04,35.0,21.0,0.0,70,29,19.22
2019-12-05,34.7,21.0,0.0,68,28,19.35
2019-12-06,34.3,22.8,0.0,84,34,17.65
2019-12-07,34.8,23.5,0.0,71,32,17.73
2019-12-08,34.9,23.5,0.0,84,32,18.13
2019-12-09,34.6,21.9,0.0,80,33,18.57
2019-12-10,35.0,23.7,0.0,63,26,18.99
2019-12-11,34.8,21.1,0.0,50,20,19.29
2019-12-12,35.0,18.5,0.0,49,24,18.89
2019-12-13,34.2,20.1,0.0,47,22,18.45
2019-12-14,34.1,20.8,0.0,38,18,18.21
2019-12-15,35.0,20.7,0.0,37,15,18.86
2019-12-16,35.1,20.7,0.0,37,17,18.76
2019-12-17,35.5,20.7,0.0,40,15,18.87
2019-12-18,35.5,19.6,0.0,45,19,18.53
2019-12-19,36.2,21.4,0.0,41,17,18.78
2019-12-20,36.2,22.8,0.0,39,18,18.8
2019-12-21,34.7,21.5,0.0,53,22,18.49
2019-12-22,35.2,20.5,0.0,35,14,18.72
2019-12-23,35.3,22.0,0.0,25,10,19.65
2019-12-24,34.9,20.2,0.0,28,11,19.67
2019-12-25,35.0,20.3,0.0,36,12,19.66
2019-12-26,35.2,19.5,0.0,32,14,19.34
2019-12-27,35.2,21.8,0.0,30,13,19.13
2019-12-28,35.3,21.0,0.0,34,17,19.05
2019-12-29,36.0,22.0,0.0,38,13,19.2
2019-12-30,35.0,21.6,0.0,21,11,19.46
2019-12-31,34.1,21.5,0.0,19,12,19.53
2020-01-01,33.6,21.1,0.0,17,10,19.59
2020-01-02,31.3,20.6,0.0,16,11,19.56
2020-01-03,29.6,18.5,0.0,17,12,19.53
2020-01-04,30.4,18.0,0.0,20,13,19.44
2020-01-05,32.7,18.3,0.0,30,16,19.44
2020-01-06,33.5,19.5,0.0,32,17,19.27
2020-01-07,34.7,21.2,0.0,34,17,19.28
2020-01-08,36.3,22.2,0.0,34,19,19.09
2020-01-09,37.2,23.9,0.0,35,14,19.32
2020-01-10,36.2,23.9,0.0,31,18,18.86
2020-01-11,35.2,22.6,0.0,63,28,18.38
2020-01-12,37.0,25.0,0.0,79,23,18.73
2020-01-13,37.1,24.5,0.0,44,13,19.55
2020-01-14,35.2,22.6,0.0,23,12,19.95
2020-01-15,36.2,22.4,0.0,22,10,19.94
2020-01-16,37.0,23.0,0.0,26,13,20.07
2020-01-17,36.6,23.5,0.0,25,13,20.24
2020-01-18,35.2,22.9,0.0,22,13,20.33
2020-01-19,34.7,22.1,0.0,28,15,20.37
2020-01-20,35.6,22.5,0.0,28,17,19.95
2020-01-21,37.0,21.8,0.0,44,20,19.79
2020-01-22,37.8,25.5,0.0,31,16,19.75
2020-01-23,37.5,23.9,0.0,25,12,20.6
2020-01-24,37.4,23.5,0.0,16,7,21.2
2020-01-25,36.4,22.2,0.0,14,6,21.47
2020-01-26,35.5,21.6,0.0,15,8,21.46
2020-01-27,36.0,21.8,0.0,20,9,21.53
2020-01-28,36.0,21.5,0.0,21,10,21.08
2020-01-29,37.5,22.4,0.0,22,7,21.39
2020-01-30,37.5,21.6,0.0,13,5,21.97
2020-01-31,37.0,21.3,0.0,17,8,21.67
2020-02-01,36.8,22.9,0.0,16,8,21.7
2020-02-02,36.3,22.5,0.0,13,6,22.09
2020-02-03,35.3,21.5,0.0,11,6,22.31
2020-02-04,35.4,21.1,0.0,13,6,22.44
2020-02-05,35.8,22.0,0.0,15,8,22.23
2020-02-06,35.7,22.5,0.0,15,9,22.07
2020-02-07,36.3,22.3,0.0,16,8,22.12
2020-02-08,37.0,22.2,0.0,15,7,22.1
2020-02-09,37.8,24.2,0.0,20,10,21.87
2020-02-10,36.5,21.5,0.0,33,16,20.82
2020-02-11,37.1,27.0,0.0,24,9,21.56
2020-02-12,35.8,24.9,0.0,10,7,21.14
2020-02-13,36.2,22.6,0.0,13,7,22.78
2020-02-14,36.4,22.1,0.0,14,7,21.65
2020-02-15,37.6,21.6,0.0,14,5,23.35
2020-02-16,38.0,22.4,0.0,12,5,23.27
2020-02-17,38.5,22.2,0.0,17,8,23.3
2020-02-18,37.8,21.1,0.0,53,17,21.92
2020-02-19,38.5,23.8,0.0,30,11,22.42
2020-02-20,37.8,23.1,0.0,40,14,21.73
2020-02-21,39.0,25.1,0.0,18,10,22.68
2020-02-22,38.7,24.0,0.0,26,13,22.35
2020-02-23,39.9,26.1,0.0,19,9,22.63
2020-02-24,39.2,27.0,0.0,15,9,22.6
2020-02-25,37.3,25.6,0.0,14,8,23.13
2020-02-26,37.5,24.1,0.0,19,9,23.03
2020-02-27,37.8,23.1,0.0,47,9,22.43
2020-02-28,39.3,25.4,0.0,23,9,22.9
2020-02-29,40.0,25.0,0.0,28,8,23.15
2020-03-01,40.8,22.5,0.0,30,8,23.18
2020-03-02,39.0,26.0,0.0,73,21,21.83
2020-03-03,38.2,28.2,0.1,71,30,19.99
2020-03-04,38.5,28.0,0.0,72,26,20.17
2020-03-05,39.3,27.8,0.0,64,14,22.01
2020-03-06,39.2,26.9,0.0,69,17,20.98
2020-03-07,39.0,27.7,0.0,66,21,21.08
2020-03-08,37.7,27.9,0.0,69,29,19.2
2020-03-09,38.1,29.4,0.2,62,30,19.95
2020-03-10,36.5,26.5,0.0,88,34,17.35
2020-03-11,39.2,27.9,0.0,66,18,17.45
2020-03-12,40.2,27.1,0.0,70,5,22.61
2020-03-13,38.5,26.7,0.0,58,28,21.0
2020-03-14,36.2,27.9,3.3,78,36,16.8
2020-03-15,38.6,27.6,0.0,73,26,20.19
2020-03-16,37.8,28.3,0.0,68,33,20.2
2020-03-17,38.6,29.0,0.0,58,28,20.62
2020-03-18,38.2,29.4,0.0,64,32,19.94
2020-03-19,38.3,29.0,0.5,70,32,19.21
2020-03-20,34.2,26.0,6.7,83,46,13.18
2020-03-21,37.7,28.8,0.0,66,36,20.16
2020-03-22,38.2,26.2,2.1,85,33,20.29
2020-03-23,34.3,26.3,0.0,87,45,15.1
2020-03-24,31.0,25.2,1.2,93,60,10.99
2020-03-25,34.8,24.4,1.4,90,40,16.3
2020-03-26,36.3,26.0,0.0,80,35,20.34
2020-03-27,35.8,26.5,0.1,80,40,20.13
2020-03-28,37.8,26.8,0.0,71,33,20.78
2020-03-29,38.7,27.6,0.0,75,33,21.48
2020-03-30,37.5,26.5,0.0,82,35,20.44
2020-03-31,38.9,27.7,0.0,71,29,21.89
2020-04-01,38.7,28.2,0.0,73,30,21.46
2020-04-02,37.6,26.4,0.0,74,33,18.54
2020-04-03,39.4,28.3,0.0,62,27,22.55
2020-04-04,38.1,28.5,0.2,68,34,22.47
2020-04-05,38.9,27.2,0.0,68,32,21.12
2020-04-06,38.7,28.2,0.0,67,33,22.74
2020-04-07,38.3,28.5,0.0,67,34,22.22
2020-04-08,37.2,28.1,1.9,83,40,19.33
2020-04-09,37.8,25.9,0.1,86,34,18.5
2020-04-10,32.6,24.7,12.7,91,54,16.31
2020-04-11,34.3,26.0,0.0,84,47,20.57
2020-04-12,36.6,25.1,0.0,83,33,23.45
2020-04-13,37.2,26.5,0.0,78,36,22.36
2020-04-14,37.0,27.4,0.0,72,35,21.61
2020-04-15,38.3,28.0,1.8,79,34,20.99
2020-04-16,39.3,27.9,0.0,72,29,22.07
2020-04-17,39.0,27.7,0.3,77,35,21.69
2020-04-18,36.9,27.1,0.0,82,37,21.94
2020-04-19,37.2,27.3,0.0,77,37,21.6
2020-04-20,36.2,26.4,0.4,83,39,20.28
2020-04-21,35.5,27.1,0.0,64,37,19.85
2020-04-22,38.0,28.3,0.0,66,34,21.88
2020-04-23,36.2,27.3,2.3,76,41,18.32
2020-04-24,37.6,27.2,2.6,85,36,22.58
2020-04-25,36.8,26.6,6.2,82,41,23.17
2020-04-26,34.1,28.1,0.0,71,45,17.35
2020-04-27,36.0,26.3,0.0,79,39,23.12
2020-04-28,37.2,27.0,2.0,80,38,23.61
2020-04-29,35.8,27.5,0.5,72,43,20.82
2020-04-30,37.0,27.7,0.4,73,40,22.88
2020-05-01,36.7,26.0,0.0,86,38,23.4
2020-05-02,36.8,28.1,0.0,75,39,22.23
2020-05-03,35.4,26.7,0.7,85,44,18.84
2020-05-04,36.2,26.9,0.1,80,42,18.22
2020-05-05,35.7,27.4,0.0,74,46,19.9
2020-05-06,36.8,27.1,0.0,71,39,20.88
2020-05-07,37.0,27.5,0.0,77,37,23.36
2020-05-08,37.0,27.9,0.0,67,38,22.43
2020-05-09,36.7,28.9,0.0,67,42,17.99
2020-05-10,36.3,25.1,16.7,95,44,21.81
2020-05-11,31.2,24.2,14.7,95,59,11.43
2020-05-12,33.1,24.8,0.0,88,51,23.3
2020-05-13,34.7,26.7,0.0,81,49,23.23
2020-05-14,35.1,27.0,0.4,84,48,22.96
2020-05-15,34.5,27.3,0.0,87,50,21.09
2020-05-16,35.5,26.2,0.0,86,44,21.83
2020-05-17,34.2,26.9,5.1,88,51,20.94
2020-05-18,33.8,26.8,0.6,82,49,14.2
2020-05-19,36.2,25.8,4.1,89,43,22.92
2020-05-20,33.8,25.0,0.0,84,48,16.39
2020-05-21,34.9,25.8,0.0,83,44,22.72
2020-05-22,34.5,26.8,1.0,81,49,21.56
2020-05-23,34.0,26.0,0.0,81,47,22.18
2020-05-24,35.5,26.3,0.0,81,43,22.58
2020-05-25,30.9,25.6,0.1,90,62,14.39
2020-05-26,33.4,25.1,0.1,86,47,20.5
2020-05-27,32.2,25.5,0.6,96,58,17.86
2020-05-28,34.5,25.9,1.1,86,47,21.32
2020-05-29,32.7,25.5,0.0,92,54,16.11
2020-05-30,33.9,25.0,8.0,92,50,19.79
2020-05-31,31.9,25.0,0.7,91,56,14.87
2020-06-01,34.0,25.5,0.3,85,49,21.39
2020-06-02,32.6,24.4,0.5,94,50,17.75
2020-06-03,35.0,24.8,0.0,87,45,23.36
2020-06-04,33.9,25.6,0.6,85,49,21.99
2020-06-05,34.2,25.9,0.5,81,50,19.79
2020-06-06,32.9,25.0,0.1,91,52,19.67
2020-06-07,28.5,24.8,8.6,91,67,7.33
2020-06-08,33.2,23.5,0.0,93,51,24.17
2020-06-09,31.5,23.9,16.5,98,57,14.17
2020-06-10,30.5,22.7,0.4,99,59,13.2
2020-06-11,30.5,23.5,0.0,95,60,16.34
2020-06-12,31.4,24.4,0.0,90,54,19.58
2020-06-13,31.6,24.2,0.1,89,54,17.7
2020-06-14,33.0,24.5,0.1,88,49,18.08
2020-06-15,32.8,25.1,0.0,88,53,18.13
2020-06-16,35.0,26.0,0.0,83,46,22.43
2020-06-17,32.4,24.0,8.8,92,54,15.48
2020-06-18,28.5,23.5,12.6,96,69,6.88
2020-06-19,29.5,23.7,0.7,94,63,10.79
2020-06-20,31.0,24.8,0.7,94,58,17.44
2020-06-21,32.2,24.6,0.2,98,55,19.52
2020-06-22,32.5,24.1,2.3,89,56,18.54
2020-06-23,32.5,24.1,0.0,91,54,19.52
2020-06-24,33.0,24.9,2.6,88,53,21.66
2020-06-25,33.3,25.0,1.7,91,52,21.11
2020-06-26,31.9,24.9,0.9,83,52,16.2
2020-06-27,32.0,23.9,4.1,93,57,17.15
2020-06-28,30.6,24.2,5.6,96,62,14.42
2020-06-29,30.0,24.0,0.6,92,59,12.9
2020-06-30,30.2,24.1,0.2,89,59,19.88
2020-07-01,26.9,23.3,15.6,96,76,8.84
2020-07-02,30.4,23.2,0.3,97,64,21.3
2020-07-03,30.9,24.0,12.3,95,63,19.1
2020-07-04,28.6,24.2,2.7,92,66,13.92
2020-07-05,28.1,23.3,0.5,95,65,15.02
2020-07-06,30.3,23.2,0.1,93,62,21.23
2020-07-07,32.1,24.1,0.0,91,56,21.49
2020-07-08,30.2,24.2,0.7,90,64,15.92
2020-07-09,28.9,23.5,2.5,94,71,15.36
2020-07-10,28.2,23.1,14.8,97,73,15.43
2020-07-11,27.5,22.9,7.1,96,71,13.08
2020-07-12,29.4,23.0,5.0,96,63,18.48
2020-07-13,28.3,23.0,3.9,96,70,10.25
2020-07-14,27.7,22.6,13.0,97,71,10.84
2020-07-15,26.7,23.4,5.3,95,76,7.59
2020-07-16,27.6,23.2,6.7,97,68,9.81
2020-07-17,27.6,23.3,10.9,96,72,11.34
2020-07-18,28.8,22.5,14.7,97,69,17.48
2020-07-19,29.1,22.4,16.0,98,64,14.5
2020-07-20,28.0,23.5,4.5,97,72,12.1
2020-07-21,29.1,23.1,5.9,98,70,17.96
2020-07-22,30.0,22.8,3.3,98,65,19.07
2020-07-23,29.2,23.3,7.0,96,70,16.18
2020-07-24,29.0,23.0,20.5,98,76,11.28
2020-07-25,28.3,22.8,17.5,97,67,14.58
2020-07-26,27.9,23.2,5.4,96,72,15.71
2020-07-27,28.4,22.8,6.1,97,69,20.35
2020-07-28,27.5,23.6,0.2,93,70,11.65
2020-07-29,29.5,22.5,0.8,96,63,19.79
2020-07-30,29.8,23.6,0.3,92,63,21.18
2020-07-31,28.0,24.1,3.5,92,71,13.86
2020-08-01,27.4,23.5,6.0,94,72,11.2
2020-08-02,29.4,23.0,1.0,95,63,18.63
2020-08-03,29.9,23.5,0.0,85,63,17.56
2020-08-04,30.1,22.3,0.0,84,58,23.51
2020-08-05,30.8,20.6,0.0,89,51,25.29
2020-08-06,30.0,22.5,0.0,79,55,21.27
2020-08-07,28.6,23.0,0.0,82,62,12.07
2020-08-08,28.9,22.7,0.3,90,59,19.43
2020-08-09,29.6,22.0,0.3,89,57,17.85
2020-08-10,30.3,22.5,1.4,90,58,19.23
2020-08-11,28.8,24.1,4.9,93,61,12.03
2020-08-12,29.6,23.0,1.0,93,59,17.76
2020-08-13,31.4,21.5,0.0,97,50,21.31
2020-08-14,27.2,23.7,13.3,97,76,8.87
2020-08-15,25.7,22.0,17.3,97,82,7.11
2020-08-16,28.6,22.6,0.9,97,67,18.89
2020-08-17,31.0,22.4,0.1,95,58,23.01
2020-08-18,28.3,24.2,7.9,95,75,14.47
2020-08-19,29.6,23.5,1.5,96,68,20.28
2020-08-20,30.2,23.0,1.1,98,63,20.52
2020-08-21,29.2,23.5,11.4,96,68,14.91
2020-08-22,28.6,23.5,1.1,99,71,18.31
2020-08-23,29.5,23.3,0.8,96,65,21.38
2020-08-24,29.0,23.6,0.9,96,67,18.71
2020-08-25,29.5,23.4,5.5,99,64,16.24
2020-08-26,29.4,23.0,2.5,97,65,16.86
2020-08-27,26.9,23.0,16.8,98,79,8.95
2020-08-28,27.3,22.5,16.8,97,74,14.37
2020-08-29,28.5,22.6,5.6,95,70,16.4
2020-08-30,28.4,23.8,2.9,96,66,18.96
2020-08-31,28.3,23.3,7.6,95,68,16.3
2020-09-01,25.5,23.0,5.6,97,84,8.38
2020-09-02,28.6,22.8,15.0,97,68,15.71
2020-09-03,29.4,23.1,4.8,95,64,19.2
2020-09-04,29.2,23.6,8.7,96,73,16.78
2020-09-05,25.6,23.4,9.3,98,85,6.62
2020-09-06,28.5,22.7,4.2,100,70,12.09
2020-09-07,28.7,23.0,6.0,97,66,15.93
2020-09-08,26.0,22.5,14.9,98,80,7.19
2020-09-09,26.9,22.4,15.5,98,77,9.52
2020-09-10,28.7,22.6,11.4,99,67,16.9
2020-09-11,29.3,22.8,13.3,97,68,16.06
2020-09-12,29.0,22.5,6.5,97,71,16.28
2020-09-13,28.4,22.5,8.4,99,75,15.48
2020-09-14,30.1,22.7,0.3,94,63,20.41
2020-09-15,29.7,23.9,1.5,96,67,18.4
2020-09-16,25.1,23.0,49.8,98,88,4.76
2020-09-17,28.6,22.9,4.9,97,72,18.59
2020-09-18,29.6,23.4,3.0,97,67,16.88
2020-09-19,30.4,23.6,2.2,96,69,19.12
2020-09-20,29.4,23.5,2.3,98,75,16.38
2020-09-21,27.9,23.1,0.3,98,74,11.28
2020-09-22,30.8,22.9,1.7,97,63,20.45
2020-09-23,29.0,22.8,1.9,98,69,17.29
2020-09-24,29.7,23.2,4.4,98,69,18.21
2020-09-25,28.7,24.2,2.1,97,76,13.05
2020-09-26,29.9,22.9,9.2,98,71,18.95
2020-09-27,29.0,22.5,0.9,98,72,17.52
2020-09-28,30.6,22.5,0.8,99,65,21.41
2020-09-29,29.5,23.7,3.6,98,69,15.24
2020-09-30,28.5,23.1,14.4,97,69,13.13
2020-10-01,27.0,22.0,25.3,98,76,9.69
2020-10-02,29.0,22.9,1.2,98,67,17.52
2020-10-03,29.6,22.1,0.8,97,68,20.21
2020-10-04,28.2,23.4,11.2,97,74,13.23
2020-10-05,29.7,23.2,6.9,98,72,18.49
2020-10-06,31.1,23.0,0.0,98,61,17.35
2020-10-07,28.7,23.7,0.4,96,71,13.63
2020-10-08,30.2,23.0,3.7,96,66,19.86
2020-10-09,27.8,23.0,10.9,98,78,13.45
2020-10-10,29.0,22.8,8.6,97,71,18.43
2020-10-11,28.8,22.6,11.4,98,71,15.25
2020-10-12,30.4,22.9,0.1,98,60,18.44
2020-10-13,30.5,23.5,0.0,94,66,22.02
2020-10-14,30.0,23.6,1.5,96,66,20.44
2020-10-15,30.9,24.0,1.8,98,60,15.54
2020-10-16,30.4,22.6,0.1,96,66,18.9
2020-10-17,31.2,23.5,0.4,96,66,20.76
2020-10-18,30.5,24.0,0.8,99,66,17.76
2020-10-19,31.9,23.4,3.5,97,58,20.99
2020-10-20,31.0,23.2,0.3,97,65,19.56
2020-10-21,32.7,23.4,0.0,97,55,22.67
2020-10-22,33.0,23.6,0.0,96,53,23.21
2020-10-23,32.8,24.1,0.0,94,51,23.19
2020-10-24,32.7,23.1,0.0,96,53,23.37
2020-10-25,33.0,21.6,0.0,93,48,22.99
2020-10-26,32.5,23.0,0.0,100,48,21.58
