date,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2,doy,p7_mm,p30_mm,dry_day,dry_streak_days,cdd_30_max,heat_day_35C,heat_7_count,heat_30_count,precip_clim_daily_mean_mm,p7_clim_mm,p30_clim_mm,p30_pct_of_normal,p30_anom_pct,p7_pct_of_normal,p7_anom_pct
2025-10-16,31.5,22.5,3.0,99,59,19.55,289,40.499999999999986,227.20000000000002,False,0,3.0,False,0,0,1.7129032258064516,18.65806451612903,122.56774193548388,185.3668807227744,0.8536688072359028,217.06431534106324,1.1706431534642285
2025-10-17,31.9,23.6,0.4,92,58,22.35,290,31.099999999999987,224.4,True,2,3.0,False,0,0,1.1096774193548389,16.616129032258065,116.68387096774195,192.31449739965666,0.923144974005137,187.1675402721758,0.8716754027819406
2025-10-18,32.5,23.4,0.7,96,54,22.06,291,19.999999999999986,212.3,True,3,3.0,False,0,0,2.6096774193548384,15.245161290322581,113.13225806451614,187.6564683054896,0.8765646830637354,131.18916630540224,0.31189166311961675
2025-10-19,30.4,23.4,0.0,98,65,14.55,292,19.399999999999988,209.7,True,4,4.0,False,0,0,1.0806451612903225,13.499999999999998,108.26129032258063,193.69804236881959,0.9369804236974326,143.7037036930589,0.43703703700466323
2025-10-20,33.0,23.0,0.0,97,49,22.93,293,7.599999999999985,205.7,True,5,5.0,False,0,0,1.8806451612903228,12.825806451612902,105.7741935483871,194.47087526501107,0.9447087526595649,59.25553319457504,-0.4074446679762818
2025-10-21,33.8,24.5,0.0,95,46,22.55,294,6.699999999999985,199.1,True,6,6.0,False,0,0,1.6451612903225807,12.687096774193547,103.1483870967742,193.0228921672555,0.9302289216822499,52.80956012805203,-0.47190439864065953
2025-10-22,33.9,24.5,0.0,86,45,22.51,295,4.099999999999985,197.7,True,7,7.0,False,0,0,0.8999999999999999,10.938709677419354,96.9516129032258,203.91615371608006,1.0391615371711151,37.4815688553171,-0.6251843113554105
2025-10-23,33.9,24.7,0.0,96,47,22.15,296,1.0999999999999859,171.6,True,8,8.0,False,0,0,1.719354838709677,10.94516129032258,93.30645161290322,183.91011235757952,0.8391011235865128,10.050103152633076,-0.8994989683823047
2025-10-24,34.2,24.9,0.0,90,45,20.76,297,0.6999999999999857,166.6,True,9,9.0,False,0,0,1.07741935483871,10.912903225806451,88.76129032258065,187.69443232816593,0.8769443232929256,6.414425065921102,-0.9358557492491544
2025-10-25,33.6,23.9,0.0,90,44,22.01,298,0.0,160.7,True,10,10.0,False,0,0,0.7193548387096774,9.02258064516129,86.01290322580645,186.83243324115216,0.8683243324231478,0.0,-0.999999999889167
2025-10-26,34.2,23.9,0.0,89,43,21.65,299,0.0,159.9,True,11,11.0,False,0,0,1.0419354838709678,8.983870967741936,83.7225806451613,190.987901669908,0.9098790167110246,0.0,-0.9999999998886894
2025-10-27,34.6,24.4,0.0,89,38,21.98,300,0.0,143.5,True,12,12.0,False,0,0,1.070967741935484,8.174193548387096,80.10322580645162,179.1438466472481,0.791438466484965,0.0,-0.9999999998776637
2025-10-28,35.0,25.1,0.0,89,37,21.97,301,0.0,140.70000000000002,True,13,13.0,False,0,0,0.9516129032258064,7.480645161290323,77.71612903225807,181.04349991465537,0.8104349991594209,0.0,-0.9999999998663217
2025-10-29,34.3,25.6,0.0,89,42,21.1,302,0.0,110.30000000000001,True,14,14.0,False,0,0,1.470967741935484,8.051612903225807,76.57419354838711,144.04330608961774,0.44043306090923673,0.0,-0.9999999998758012
2025-10-30,34.3,25.1,0.0,94,40,21.33,303,0.0,108.30000000000001,True,15,15.0,False,0,0,0.9161290322580644,7.248387096774193,74.0967741935484,146.16020896624684,0.46160208967596433,0.0,-0.9999999998620382
2025-10-31,34.0,25.4,0.0,86,39,21.0,304,0.0,97.0,True,16,16.0,False,0,0,0.7032258064516128,6.874193548387097,70.09354838709679,138.38648810148186,0.38386488102908534,0.0,-0.9999999998545284
2025-11-01,34.0,24.8,0.0,91,40,21.27,305,0.0,96.8,True,17,17.0,False,0,0,0.4580645161290322,6.612903225806452,65.98387096774192,146.7025177196051,0.4670251772112064,0.0,-0.9999999998487805
2025-11-02,34.0,23.8,0.0,85,40,21.18,306,0.0,96.7,True,18,18.0,False,0,0,0.2225806451612903,5.7935483870967746,62.70322580645161,154.21854099970122,0.5421854100129604,0.0,-0.9999999998273942
2025-11-03,33.5,23.4,0.0,82,39,21.11,307,0.0,90.9,True,19,19.0,False,0,0,0.5258064516129033,5.248387096774193,59.835483870967735,151.91654536378815,0.519165453654594,0.0,-0.9999999998094653
2025-11-04,33.2,23.8,0.5,87,47,20.62,308,0.4999999999999858,72.7,True,20,20.0,False,0,0,0.3838709677419355,4.680645161290323,55.996774193548376,129.82890719279646,0.2982890719458227,10.682288074905617,-0.893177119037298
2025-11-05,33.9,23.2,0.8,92,45,20.21,309,1.2999999999999858,65.0,True,21,21.0,False,0,0,0.4419354838709677,3.6516129032258062,52.81612903225806,123.0684663752427,0.23068466377136074,35.60070670403122,-0.6439929326858362
2025-11-06,34.3,25.0,0.0,84,43,19.93,310,1.2999999999999858,51.6,True,22,22.0,False,0,0,0.567741935483871,3.303225806451613,47.18064516129032,109.36688089471464,0.09366880896834155,39.35546873808532,-0.6064453123164124
2025-11-07,34.8,23.5,12.4,93,41,19.63,311,13.699999999999987,55.3,False,0,22.0,False,0,0,1.0935483870967742,3.693548387096774,43.767741935483876,126.34876178956603,0.263487617918508,370.9170304672623,2.709170304943365
2025-11-08,33.2,23.5,0.2,93,48,19.51,312,13.899999999999986,55.5,True,2,22.0,False,0,0,0.2870967741935483,3.52258064516129,41.535483870967745,133.6206896519554,0.3362068965436296,394.5970694850499,2.945970695134382
2025-11-09,34.2,24.7,0.0,89,37,20.15,313,13.899999999999986,45.7,True,3,22.0,False,0,0,0.2225806451612903,3.52258064516129,38.60645161290323,118.37399732313705,0.1837399732572728,394.5970694850499,2.945970695134382
2025-11-10,34.8,25.2,0.0,78,34,20.6,314,13.899999999999986,33.9,True,4,22.0,False,0,0,0.1032258064516129,3.1,34.72903225806452,97.61285528234626,-0.02387144714774306,448.38709662955205,3.4838709666181016
2025-11-11,34.5,24.9,0.0,75,36,20.41,315,13.399999999999986,33.3,True,5,22.0,False,0,0,0.635483870967742,3.3516129032258064,32.538709677419355,102.33964508459152,0.023396450876647778,399.8075070991908,2.998075071290272
2025-11-12,35.0,24.6,0.0,81,31,19.38,316,12.599999999999985,21.5,True,6,22.0,False,0,0,0.0677419354838709,2.9774193548387093,30.051612903225802,71.54358093364337,-0.28456419063029026,423.18526529665456,3.231852653302407
2025-11-13,34.2,24.9,0.0,75,37,19.67,317,12.599999999999985,20.6,True,7,22.0,False,0,0,0.7096774193548387,3.1193548387096772,28.97741935483871,71.08983635511102,-0.28910163641438025,403.92967929139746,3.039296793234554
2025-11-14,34.5,24.9,0.0,93,31,20.37,318,0.1999999999999858,18.0,True,8,22.0,False,0,0,0.0290322580645161,2.0548387096774188,26.358064516129033,68.29029494294822,-0.31709705053257864,9.73312401410093,-0.9026687593723345
2025-11-15,34.2,23.4,0.0,85,33,19.66,319,0.0,15.0,True,9,22.0,False,0,0,0.0129032258064516,1.7806451612903227,24.65806451612903,60.83202511527238,-0.39167974880672146,0.0,-0.9999999994384058
2025-11-16,33.9,21.7,0.0,74,33,19.57,320,0.0,14.6,True,10,22.0,False,0,0,0.1032258064516128,1.661290322580645,23.651612903225804,61.72940534381668,-0.38270594651955275,0.0,-0.9999999993980582
2025-11-17,33.4,22.8,0.0,77,35,19.88,321,0.0,13.9,True,11,22.0,False,0,0,0.0064516129032258,1.5645161290322578,21.04838709677419,66.03831417310776,-0.3396168582214127,0.0,-0.9999999993608247
2025-11-18,33.3,21.4,0.0,79,35,19.81,322,0.0,13.9,True,12,22.0,False,0,0,0.0354838709677419,0.9645161290322579,20.003225806451614,69.48879212682768,-0.30511207868173124,0.0,-0.9999999989632107
2025-11-19,34.2,22.9,0.0,72,30,20.33,323,0.0,13.9,True,13,22.0,False,0,0,0.0032258064516129,0.8999999999999999,18.125806451612902,76.68624309952435,-0.2331375689495866,0.0,-0.9999999988888889
2025-11-20,34.7,23.4,0.0,72,34,20.19,324,0.0,13.9,True,14,22.0,False,0,0,0.1741935483870967,0.36451612903225783,16.65483870967742,83.45922912533945,-0.16540770868656282,0.0,-0.9999999972566371
2025-11-21,34.8,23.5,0.0,79,34,18.57,325,0.0,13.9,True,15,22.0,False,0,0,0.0161290322580645,0.3516129032258062,15.770967741935483,88.1366332527465,-0.11863366740912724,0.0,-0.9999999971559632
2025-11-22,34.5,23.9,0.0,72,35,19.21,326,0.0,13.9,True,16,22.0,False,0,0,0.0161290322580645,0.35483870967741915,14.06774193548387,98.80761292578988,-0.011923870671016537,0.0,-0.9999999971818181
2025-11-23,34.3,22.9,0.0,85,33,18.99,327,0.0,13.9,True,17,22.0,False,0,0,0.0161290322580645,0.26774193548387076,13.006451612903223,106.87003967432301,0.06870039682011501,0.0,-0.9999999962650602
2025-11-24,34.8,22.0,0.0,85,32,19.84,328,0.0,13.9,True,18,22.0,False,0,0,0.0548387096774193,0.3161290322580643,12.341935483870968,112.62415053975079,0.1262415054785325,0.0,-0.9999999968367346
2025-11-25,35.1,20.0,0.0,62,22,20.33,329,0.0,13.9,True,19,22.0,True,1,1,0.3677419354838709,0.6483870967741934,11.667741935483868,119.13187723612641,0.19131877244697057,0.0,-0.9999999984577115
2025-11-26,34.6,20.4,0.0,66,28,19.79,330,0.0,13.9,True,20,22.0,False,1,1,0.1580645161290322,0.8032258064516126,10.754838709677417,129.24415115774877,0.29244151167046917,0.0,-0.9999999987550201
2025-11-27,34.8,22.0,0.0,74,34,18.94,331,0.0,13.9,True,21,22.0,False,1,1,0.2032258064516129,0.8322580645161288,10.006451612903223,138.91038038586007,0.38910380395853605,0.0,-0.9999999987984497
2025-11-28,35.2,24.2,0.0,81,34,18.4,332,0.0,13.9,True,22,22.0,True,2,2,0.0096774193548387,0.825806451612903,8.54516129032258,162.6651566438557,0.6266515665555825,0.0,-0.9999999987890625
2025-11-29,35.0,25.1,0.0,80,35,18.19,333,0.0,13.9,True,23,23.0,False,2,2,0.0096774193548387,0.8193548387096772,7.638709677419355,181.9679053815836,0.8196790539467481,0.0,-0.9999999987795276
2025-11-30,34.2,24.9,0.0,82,41,17.6,334,0.0,13.9,True,24,24.0,False,2,2,0.0354838709677419,0.8387096774193545,6.970967741935484,199.39842662572258,0.9939842664006779,0.0,-0.9999999988076923
2025-12-01,34.4,25.3,0.0,79,39,16.0,335,0.0,13.9,True,25,25.0,False,2,2,0.0,0.7838709677419352,6.5129032258064505,213.4224863466266,1.1342248636198073,0.0,-0.9999999987242799
2025-12-02,35.0,24.2,0.0,83,37,18.39,336,0.0,13.9,True,26,26.0,False,1,2,0.0096774193548387,0.42580645161290304,6.3,220.63492059989923,1.2063492061577223,0.0,-0.999999997651515
2025-12-03,34.8,24.1,0.0,78,32,18.0,337,0.0,13.9,True,27,27.0,False,1,2,0.0290322580645161,0.29677419354838697,5.8032258064516125,239.52195660130528,1.395219566185371,0.0,-0.9999999966304347
2025-12-04,34.0,22.1,0.0,64,26,17.15,338,0.0,13.4,True,28,28.0,False,1,2,0.0,0.0935483870967741,5.419354838709677,247.2619047162791,1.4726190473473146,0.0,-0.999999989310345
2025-12-05,34.3,20.9,0.0,62,32,18.91,339,0.0,12.6,True,29,29.0,False,0,2,0.0032258064516129,0.08709677419354829,4.9806451612903215,252.97927456060654,1.5297927458068425,0.0,-0.9999999885185187
2025-12-06,35.0,21.4,0.0,67,26,18.93,340,0.0,12.6,True,30,30.0,False,0,2,0.0,0.0774193548387096,4.412903225806451,285.5263157247711,1.8552631574743195,0.0,-0.9999999870833335
2025-12-07,35.3,20.8,0.0,70,19,19.11,341,0.0,0.2,True,31,31.0,True,1,3,0.0096774193548387,0.051612903225806396,3.3290322580645153,6.007751936179844,-0.9399224803378139,0.0,-0.9999999806250004
2025-12-08,35.4,21.8,0.0,60,31,18.4,342,0.0,0.0,True,32,32.0,True,2,4,0.0,0.051612903225806396,3.041935483870967,0.0,-0.9999999996712619,0.0,-0.9999999806250004
2025-12-09,33.7,23.8,0.0,81,41,15.68,343,0.0,0.0,True,33,33.0,False,2,4,0.0,0.041935483870967696,2.819354838709677,0.0,-0.999999999645309,0.0,-0.9999999761538467
2025-12-10,34.7,21.7,0.0,87,32,17.86,344,0.0,0.0,True,34,34.0,False,2,4,0.0,0.0129032258064516,2.716129032258064,0.0,-0.999999999631829,0.0,-0.999999922500006
2025-12-11,35.2,21.8,0.0,60,25,18.23,345,0.0,0.0,True,35,35.0,True,3,5,0.0,0.0129032258064516,2.080645161290322,0.0,-0.9999999995193798,0.0,-0.999999922500006
2025-12-12,35.9,24.4,0.0,74,32,17.43,346,0.0,0.0,True,36,36.0,True,4,6,0.0,0.0096774193548387,2.0129032258064514,0.0,-0.9999999995032051,0.0,-0.9999998966666774
2025-12-13,35.4,25.0,0.0,76,32,17.06,347,0.0,0.0,True,37,37.0,True,5,7,0.0064516129032258,0.016129032258064502,1.309677419354838,0.0,-0.9999999992364531,0.0,-0.9999999380000039
2025-12-14,35.5,25.2,0.3,78,33,16.2,348,0.2999999999999858,0.3,True,38,38.0,True,5,8,0.0096774193548387,0.016129032258064502,1.2903225806451606,23.249999981981258,-0.7674999994051873,1859.9998846799206,17.599998908799204
2025-12-15,33.7,24.5,0.0,79,29,15.86,349,0.2999999999999858,0.3,True,39,39.0,False,4,8,0.0,0.016129032258064502,1.2774193548387092,23.48484846646389,-0.7651515145525327,1859.9998846799206,17.599998908799204
2025-12-16,35.0,22.4,0.0,45,18,16.76,350,0.2999999999999858,0.3,True,40,40.0,False,4,8,0.0,0.016129032258064502,1.1741935483870962,25.549450527691413,-0.7445054938714374,1859.9998846799206,17.599998908799204
2025-12-17,34.3,20.1,0.0,50,21,18.11,351,0.2999999999999858,0.3,True,41,41.0,False,4,8,0.0354838709677419,0.0516129032258064,1.2032258064516124,24.932975850591905,-0.7506702406629816,581.2499887382545,4.812499906757544
2025-12-18,34.9,20.4,0.0,65,22,18.33,352,0.2999999999999858,0.3,True,42,42.0,False,3,8,0.0290322580645161,0.08064516129032251,1.1967741935483867,25.06738542379815,-0.7493261449264389,371.9999953871827,2.7199999662718275
2025-12-19,34.5,21.0,0.0,56,21,17.79,353,0.2999999999999858,0.3,True,43,43.0,False,2,8,0.0032258064516129,0.0838709677419354,1.1967741935483867,25.06738542379815,-0.7493261449264389,357.69230342749825,2.576923046198059
2025-12-20,35.6,22.1,0.0,44,16,18.21,354,0.2999999999999858,0.3,True,44,44.0,True,2,9,0.0,0.0774193548387096,1.0225806451612898,29.33753940348696,-0.7066246049872122,387.4999949947738,2.874999962864404
2025-12-21,35.6,22.2,0.0,39,16,18.47,355,0.0,0.3,True,45,45.0,True,2,10,0.0,0.0677419354838709,1.0064516129032253,29.807692278075702,-0.7019230762256531,0.0,-0.9999999852380954
2025-12-22,35.7,21.9,0.0,50,18,18.49,356,0.0,0.3,True,46,46.0,True,3,11,0.0,0.0677419354838709,0.9903225806451609,30.29315957853135,-0.6970684032049146,0.0,-0.9999999852380954
2025-12-23,35.4,22.0,0.0,60,22,18.37,357,0.0,0.3,True,47,47.0,True,4,12,0.5,0.5677419354838709,1.4741935483870965,20.35010939538614,-0.7964989053678015,0.0,-0.9999999982386364
2025-12-24,35.4,21.9,0.0,65,29,17.3,358,0.0,0.3,True,48,48.0,True,5,13,0.6000000000000001,1.132258064516129,2.019354838709677,14.856230024591962,-0.8514376992588726,0.0,-0.999999999116809
2025-12-25,35.0,25.2,0.0,76,32,17.23,359,0.0,0.3,True,49,49.0,False,5,12,0.0,1.103225806451613,1.6516129032258062,18.164062489002227,-0.8183593745045089,0.0,-0.9999999990935672
2025-12-26,36.5,23.6,0.0,69,21,18.23,360,0.0,0.3,True,50,50.0,True,6,13,0.0,1.1,1.493548387096774,20.08639307510414,-0.799136068579412,0.0,-0.999999999090909
2025-12-27,35.8,23.3,0.0,78,28,17.85,361,0.0,0.3,True,51,51.0,True,6,14,0.0,1.1,1.2903225806451613,23.249999981981247,-0.7674999994051874,0.0,-0.999999999090909
2025-12-28,36.9,23.0,0.0,73,15,18.51,362,0.0,0.3,True,52,52.0,True,6,14,0.0,1.1,1.2806451612903225,23.425692676922,-0.7657430724499235,0.0,-0.999999999090909
2025-12-29,35.7,22.0,0.0,70,27,17.54,363,0.0,0.3,True,53,53.0,True,6,15,0.0,1.1,1.2709677419354837,23.604060895133863,-0.7639593902618592,0.0,-0.999999999090909
2025-12-30,35.5,24.4,0.0,80,30,17.02,364,0.0,0.3,True,54,54.0,True,6,16,0.0,0.6000000000000001,1.2354838709677418,24.281984314549828,-0.7571801560451021,0.0,-0.9999999983333334
2025-12-31,37.3,23.6,0.0,81,21,17.7,365,0.0,0.3,True,55,55.0,True,6,17,0.0032258064516129,0.0032258064516129,1.2387096774193547,24.218749980448408,-0.7578124993882241,0.0,-0.9999996900000961
